Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 18:30:06.834,COM12,, 0.4336, -0.9019, 0.0010, 2.0752, 1.8311, -2.6245, -89.110, -26.312, -12.854, -216.287, -215.567, -5.060, 29.39,,,,,,,,,,,,,,,,
 18:30:06.944,COM12,, 0.3887, -0.9810, -0.0146, 7.1411, 19.2261, 17.5171, -88.726, -25.944, -14.008, -216.287, -215.567, -4.007, 29.42,,,,,,,,,,,,,,,,
 18:30:07.040,COM12,, 0.3521, -0.9595, 0.0005, 1.9531, 14.0381, 6.8970, -87.814, -24.109, -15.798, -211.760, 108.273, 1.907, 29.39,,,,,,,,,,,,,,,,
 18:30:07.134,COM12,, 0.4517, -0.7832, 0.0801, 15.2588, 11.7188, -14.3433, -85.309, -25.516, -17.567, -156.893, 147.787, 14.633, 29.36,,,,,,,,,,,,,,,,
 18:30:07.230,COM12,, 0.4736, -0.8447, 0.1030, 7.6904, 5.5542, -16.7236, -85.463, -26.570, -18.798, -137.587, 171.553, 39.120, 29.36,,,,,,,,,,,,,,,,
 18:30:07.340,COM12,, 0.5249, -0.9336, 0.1265, -12.8784, -8.1177, 21.2402, -85.172, -26.362, -18.528, -144.527, 193.107, 53.200, 29.37,,,,,,,,,,,,,,,,
 18:30:07.435,COM12,, 0.4019, -0.9053, 0.0977, 39.0625, 20.3247, -18.0054, -82.744, -26.587, -19.819, -133.587, 191.887, 40.467, 29.36,,,,,,,,,,,,,,,,
 18:30:07.530,COM12,, 0.4292, -0.8867, 0.1514, -8.3008, 10.1318, 2.8076, -81.052, -26.049, -21.984, -119.053, 162.060, 20.700, 29.37,,,,,,,,,,,,,,,,
 18:30:07.648,COM12,, 0.5806, -0.8784, 0.1353, 30.0293, 12.0850, -19.0430, -79.239, -26.647, -23.379, -115.073, 145.907, 8.853, 29.40,,,,,,,,,,,,,,,,
 18:30:07.727,COM12,, 0.5073, -0.8672, 0.2695, 21.4233, -2.5024, -15.8081, -75.515, -29.328, -25.208, -102.520, 139.173, 4.900, 29.37,,,,,,,,,,,,,,,,
 18:30:07.838,COM12,, 0.5342, -0.7529, 0.2183, 33.4473, -29.6631, -10.8032, -73.015, -31.729, -23.862, -102.340, 134.540, 2.067, 29.42,,,,,,,,,,,,,,,,
 18:30:07.934,COM12,, 0.5820, -0.8311, 0.2935, -16.1743, 16.5405, 26.3672, -73.202, -31.696, -22.225, -110.480, 133.280, 3.300, 29.37,,,,,,,,,,,,,,,,
 18:30:08.029,COM12,, 0.5269, -0.8135, 0.2217, -17.2119, 17.3340, -0.7324, -74.756, -29.625, -25.049, -101.753, 134.900, 2.627, 29.37,,,,,,,,,,,,,,,,
 18:30:08.140,COM12,, 0.4663, -0.7969, 0.2666, -21.2402, 12.2681, -4.8828, -75.954, -29.987, -26.351, -106.967, 124.893, -2.160, 29.39,,,,,,,,,,,,,,,,
 18:30:08.235,COM12,, 0.4873, -0.8818, 0.1060, -0.1831, -13.9771, -3.9063, -76.921, -30.773, -26.186, -129.907, 72.680, -15.047, 29.36,,,,,,,,,,,,,,,,
 18:30:08.329,COM12,, 0.5068, -0.8950, 0.1855, 20.1416, -20.6299, -0.8545, -76.531, -31.284, -24.049, -143.333, 40.720, -20.580, 29.37,,,,,,,,,,,,,,,,
 18:30:08.441,COM12,, 0.5757, -0.8481, 0.2168, 34.4849, -10.9253, 7.5073, -74.290, -31.317, -22.401, -145.060, 57.327, -18.867, 29.40,,,,,,,,,,,,,,,,
 18:30:08.537,COM12,, 0.5352, -0.7368, 0.3232, 11.9019, -3.0518, 2.0142, -72.746, -30.998, -20.643, -127.113, 101.653, -6.787, 29.36,,,,,,,,,,,,,,,,
 18:30:08.631,COM12,, 0.4800, -0.8159, 0.2671, -3.2959, -2.9297, 2.7466, -72.883, -31.141, -20.149, -117.300, 122.913, 0.347, 29.39,,,,,,,,,,,,,,,,
 18:30:08.726,COM12,, 0.2085, -0.8574, 0.2114, -141.6016, -21.6064, 101.7456, -80.052, -26.653, -17.479, -139.893, 130.233, -0.013, 29.37,,,,,,,,,,,,,,,,
 18:30:08.834,COM12,, 0.4160, -1.0112, -0.1357, -18.9819, 1.7090, 7.0190, -88.973, -20.792, -15.557, -200.427, 86.060, -21.353, 29.37,,,,,,,,,,,,,,,,
 18:30:08.929,COM12,, 0.3447, -0.9058, 0.0796, 17.8223, 2.4414, -14.7095, -87.435, -22.061, -15.694, -213.320, 82.707, -26.140, 29.39,,,,,,,,,,,,,,,,
 18:30:09.026,COM12,, 0.3877, -0.9360, 0.0107, -2.1362, 0.4272, 2.2583, -87.253, -22.302, -15.831, -214.240, 90.973, -26.067, 29.33,,,,,,,,,,,,,,,,
 18:30:09.137,COM12,, 0.3711, -0.9170, 0.0537, -1.7700, -2.5024, 0.4883, -87.231, -22.297, -15.628, -215.593, 94.440, -26.180, 29.36,,,,,,,,,,,,,,,,
 18:30:09.230,COM12,, 0.3955, -0.9312, 0.0215, -1.9531, 0.1221, -2.5635, -87.660, -22.143, -15.381, -216.207, 96.567, -26.767, 29.33,,,,,,,,,,,,,,,,
