Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 00:58:17.177,COM12,, 0.3569, -0.7793, 0.4878, 6.7749, -3.7231, -6.7749, -58.206, -21.753, 114.928, 0.340, 28.907, -27.293, 25.96,,,,,,,,,,,,,,,,
 00:58:17.287,COM12,, 0.4048, -0.7871, 0.5195, 4.5776, -4.9438, -2.0142, -57.563, -22.192, 115.142, 0.267, 28.853, -27.293, 25.95,,,,,,,,,,,,,,,,
 00:58:17.380,COM12,, 0.3828, -0.7725, 0.4951, 4.5776, -4.2114, -2.3804, -57.349, -22.852, 115.488, -0.060, 28.453, -27.380, 25.99,,,,,,,,,,,,,,,,
 00:58:17.489,COM12,, 0.4072, -0.7612, 0.5225, 5.5542, -1.8921, -2.0752, -56.843, -23.110, 115.988, -0.427, 28.187, -27.440, 25.98,,,,,,,,,,,,,,,,
 00:58:17.582,COM12,, 0.4082, -0.7603, 0.5239, 1.7700, -0.9155, -0.2441, -56.536, -23.494, 116.318, -0.607, 27.820, -27.453, 25.95,,,,,,,,,,,,,,,,
 00:58:17.675,COM12,, 0.3945, -0.7612, 0.5156, -1.5259, 0.5493, 0.3662, -56.530, -23.610, 116.510, -0.827, 27.460, -27.333, 25.96,,,,,,,,,,,,,,,,
 00:58:17.783,COM12,, 0.3999, -0.7632, 0.5161, 0.2441, 0.1831, -0.4883, -56.536, -23.555, 116.537, -0.827, 27.413, -27.273, 25.96,,,,,,,,,,,,,,,,
 00:58:17.878,COM12,, 0.4028, -0.7651, 0.5181, 0.4272, -0.6104, -0.2441, -56.497, -23.549, 116.526, -0.807, 27.433, -27.547, 25.90,,,,,,,,,,,,,,,,
 00:58:17.986,COM12,, 0.3979, -0.7622, 0.5171, -0.7324, 0.1221, 0.6714, -56.486, -23.599, 116.587, -0.900, 27.393, -27.267, 25.96,,,,,,,,,,,,,,,,
 00:58:18.081,COM12,, 0.3926, -0.7607, 0.5142, -1.4648, 0.0610, 0.7324, -56.574, -23.560, 116.631, -0.867, 27.413, -27.473, 25.93,,,,,,,,,,,,,,,,
